t,torque_signal
1.652394665018080033e+01,9.694985084047418322e-01
1.655732836058519908e+01,7.777386047469931896e-01
1.659071007098960138e+01,8.613346228896434642e-01
1.662409178139400012e+01,7.956559062534644955e-01
1.665747349179839887e+01,9.279441489389959052e-01
1.669085520220280117e+01,5.662162720902605972e-01
1.672423691260729939e+01,1.714349928606914153e+00
1.675761862301170169e+01,-4.208108640657936661e+00
1.679100033341610043e+01,4.826341431742605437e+00
1.682438204382049918e+01,5.139182029264707907e+00
1.685776375422490148e+01,-4.251731710362538053e+00
1.689114546462930022e+01,1.806323782689305490e+00
1.692452717503369897e+01,4.768914936094400536e-01
1.695790888543810127e+01,9.961888089324437701e-01
1.699129059584250001e+01,7.659222731600749956e-01
1.702467230624689876e+01,8.275871686009484973e-01
1.705805401665130105e+01,9.181574449260263560e-01
1.709143572705569980e+01,6.359519236222842542e-01
1.712481743746009855e+01,1.220615166301801890e+00
1.715819914786450084e+01,5.654616945294338448e-02
1.719158085826889959e+01,2.662960093023578168e+00
1.722496256867329834e+01,-6.338836432075489746e+00
1.725834427907770063e+01,1.278160879637943914e+01
1.729172598948209938e+01,-1.125842224681143122e+01
1.732510769988660115e+01,7.553893076074416513e+00
1.735848941029099990e+01,-1.031253440234201069e+00
1.739187112069539864e+01,1.226378431667131785e+00
1.742525283109980094e+01,4.530013821110864258e-01
1.745863454150419969e+01,5.142349397394101462e-01
1.749201625190859843e+01,1.072863404280894883e+00
1.752539796231300073e+01,-6.086911946885703584e-01
1.755877967271739948e+01,6.300685046267540557e+00
1.759216138312179822e+01,-4.758213760750868992e+00
1.762554309352620052e+01,2.133657761913979822e+00
1.765892480393059927e+01,1.962462479336741783e-01
1.769230651433500157e+01,1.291000114641130958e+00
1.772568822473940031e+01,4.073862103453257943e-01
1.775906993514379906e+01,1.321268038609938911e+00
1.779245164554820136e+01,1.312768860753015243e-01
1.782583335595260010e+01,2.246661996385491911e+00
1.785921506635699885e+01,-4.972542824775768366e+00
1.789259677676150062e+01,6.313004172975388073e+00
1.792597848716589937e+01,-7.465951959089596190e-01
1.795936019757030166e+01,1.314716378896217286e+00
1.799274190797470041e+01,1.302654926099870436e-01
1.802612361837909916e+01,1.075494840350874837e+00
1.805950532878350145e+01,1.243916282851219024e-01
1.809288703918790020e+01,1.329020417651392227e+00
1.812626874959229895e+01,-7.785667214087175214e-01
1.815965045999670124e+01,6.408815490532972170e+00
1.819303217040109999e+01,-4.817147076643140124e+00
1.822641388080549874e+01,2.148294836594512702e+00
1.825979559120990103e+01,2.274828588079785829e-01
1.829317730161429978e+01,1.204431027190207004e+00
1.832655901201869852e+01,5.722000299971572446e-01
1.835994072242310082e+01,1.025210974635030414e+00
1.839332243282749957e+01,6.990827281231205559e-01
1.842670414323189831e+01,8.990857280770265803e-01
1.846008585363640009e+01,8.764513272942648925e-01
1.849346756404079883e+01,5.553939023670655395e-01
1.852684927444520113e+01,1.827449789178502648e+00
1.856023098484959988e+01,-4.546287888248219389e+00
1.859361269525399862e+01,5.868118745458538399e+00
1.862699440565840092e+01,-2.688812293607852899e-01
1.866037611606279967e+01,7.831336569769858924e-01
1.869375782646719841e+01,7.521908402001930005e-01
1.872713953687160071e+01,2.892878949369853681e-01
1.876052124727599946e+01,1.257859558985684467e+00
1.879390295768040176e+01,-7.738933024587014708e-01
1.882728466808480050e+01,6.460577273019469935e+00
1.886066637848919925e+01,-4.926138103749643449e+00
1.889404808889360154e+01,2.325810467981975993e+00
1.892742979929800029e+01,-4.559221711570521363e-02
1.896081150970239904e+01,1.633040010138918419e+00
1.899419322010680133e+01,-1.639182213497107354e-01
1.902757493051120008e+01,2.596489293490195749e+00
1.906095664091569830e+01,-5.465314224967716683e+00
1.909433835132010060e+01,7.139311346575597739e+00
